%time,field.x,field.y,field.theta
1620032312706279993,2.84526022122,0.831592847102,0.672672699008
1620032312747328042,2.88301585517,0.863004788029,0.691088463273
1620032312785187959,2.90243743166,0.879600277019,0.698762062958
1620032312796308040,2.92213825126,0.896235088606,0.706679601696
1620032312837398052,2.94121320399,0.913548297658,0.715096371642
1620032312879399061,2.97816965983,0.946567069084,0.73114760981
1620032312921344995,3.01576566233,0.980370490265,0.747246646484
1620032312966401100,3.03321616055,0.998706033065,0.755068816931
1620032312976408958,3.05180498349,1.01662664968,0.763450933812
1620032313019438028,3.07036077705,1.03358966129,0.771102068451
1620032313062391996,3.1084018626,1.06909188705,0.78659713612
1620032313107271909,3.1247855038,1.08708154772,0.794411376361
1620032313109312057,3.14276921443,1.10564316208,0.802385001832
1620032313146311044,3.17707813558,1.14209946571,0.816771637159
1620032313186254024,3.19397730081,1.16046152879,0.824266503171
1620032313192337036,3.21081544591,1.17987888515,0.831818648505
1620032313233423948,3.21151635173,1.17938567074,0.831765118295
1620032313237332105,3.23015212983,1.20013594789,0.840584236141
1620032313281239986,3.26023791745,1.23352846103,0.858577967167
1620032313321553945,3.27604935097,1.25643962819,0.86842464406
1620032313324327945,3.29215893777,1.27334086352,0.877336857772
1620032313361296892,3.30839589034,1.2928714765,0.887128290489
1620032313406353950,3.33984737171,1.33292396097,0.905922423854
1620032313450357913,3.35432452221,1.35191644781,0.913515672546
1620032313451373100,3.3715518218,1.37041192638,0.921243047459
1620032313490252017,3.38578851644,1.39180246754,0.93023678517
1620032313535276889,3.4141503155,1.43217220786,0.946031585772
1620032313575292110,3.44305204125,1.47171984398,0.961841520836
1620032313618388891,3.47139168843,1.51530652428,0.977763091314
1620032313665425062,3.4866361143,1.53728598608,0.985693137033
1620032313669308900,3.50006991592,1.55660174294,0.993423099564
1620032313712255001,3.5131536696,1.57878944379,1.00078014256
1620032313759290933,3.53945051584,1.62210483076,1.01573209882
1620032313799511909,3.56589481194,1.66371271711,1.03042649026
1620032313846172094,3.57902992856,1.68666129907,1.0387755611
1620032313851278066,3.59150511348,1.70906814072,1.04781578209
1620032313892396926,3.60322457508,1.72912502604,1.05678532278
1620032313934577941,3.62724442134,1.77277451119,1.07663425464
1620032313978250980,3.65040374341,1.81541150148,1.0953767664
1620032314021459102,3.66157063655,1.83788425234,1.10475551951
1620032314029405117,3.67299188912,1.85990630334,1.11466201389
1620032314065367937,3.68398813411,1.88449510198,1.12504799137
1620032314105473041,3.70467875204,1.92858202226,1.14359280612
1620032314149318933,3.7237358478,1.97420489427,1.16248320465
1620032314201288938,3.74366309447,2.02079624097,1.1818425862
1620032314243247032,3.76246398133,2.06884559983,1.20038509419
1620032314282318115,3.77227524841,2.09142842034,1.20959042016
1620032314304336071,3.7808104995,2.11498160639,1.21851638438
1620032314345364093,3.79062136268,2.13886990052,1.22729931083
1620032314386328935,3.80567380794,2.18669512757,1.24459792369
1620032314391560077,3.80708411017,2.18801392776,1.24598618533
1620032314429256916,3.82312091164,2.23495863017,1.26349524736
1620032314458431959,3.83189366182,2.26215080829,1.2742122295
1620032314474175930,3.8367006909,2.28217590955,1.28254803149
1620032314515297889,3.84491883749,2.30555027313,1.29267618424
1620032314554482936,3.85729343536,2.35416674867,1.3121300597
1620032314596375942,3.86503111413,2.37764865522,1.3214314733
1620032314596478939,3.86912641403,2.4022919708,1.33110614936
1620032314643241882,3.87607646771,2.42726192463,1.34127483847
1620032314686289072,3.88725060925,2.47724074705,1.36167204839
1620032314738214015,3.89873987151,2.52204992395,1.37902330038
1620032314782273054,3.90664580814,2.57237226141,1.39854212771
1620032314828366994,3.91046301871,2.59716549763,1.40760972777
1620032314828483104,3.91319191274,2.62159502181,1.41689207447
1620032314873274087,3.91778039974,2.64810321556,1.42678937515
1620032314882333993,3.92335472299,2.67217209306,1.43565478575
1620032314924216032,3.92456143751,2.69631864398,1.44405307273
1620032314964277029,3.93113666665,2.74585623418,1.46134810552
1620032315007496118,3.93675595039,2.79676959407,1.47708355446
1620032315051289081,3.93798430189,2.82141910238,1.48600679055
1620032315054352998,3.93891011906,2.8460379078,1.49572556747
1620032315094301939,3.94319715037,2.87005297744,1.50548696356
1620032315140228986,3.94584745235,2.91755442504,1.52407555515
1620032315182349920,3.9470258074,2.96879349136,1.54387946142
1620032315224348068,3.94883923656,3.01769857942,1.56304943556
1620032315270256042,3.94933994592,3.04308188167,1.57283128047
1620032315276288986,3.94930226194,3.06696194353,1.58210158351
1620032315311364889,3.94838622386,3.091885804,1.59173018244
1620032315355499982,3.94631279429,3.14063485016,1.61049203501
1620032315401251077,3.94589742032,3.16734887813,1.62010916358
1620032315401351928,3.94369204227,3.19233107564,1.62984236172
1620032315442282915,3.94222008913,3.21613133246,1.639343259
1620032315491219043,3.93907857314,3.26581402673,1.65709019063
1620032315535245895,3.93663275593,3.29024135139,1.66569954207
1620032315539199113,3.93389112587,3.3155588383,1.67433882459
1620032315581280946,3.92878712477,3.36687030963,1.69105449883
1620032315626378059,3.92331391867,3.41650430918,1.70723934564
1620032315669204950,3.91774442198,3.44181207946,1.71502652429
1620032315682387113,3.91542137267,3.46797538227,1.72367373484
1620032315722282886,3.91076564778,3.49203555598,1.73277455945
1620032315771287918,3.90372982486,3.54073821437,1.75198134741
1620032315815392971,3.89431644973,3.59012057966,1.77092137766
1620032315856323957,3.88296228183,3.63787155134,1.79025100965
1620032315901314020,3.87912019921,3.66399135873,1.80026959883
1620032315901412963,3.87203224776,3.68799735698,1.80978707809
1620032315941580057,3.86609298228,3.71076024856,1.81879820949
1620032315984384059,3.85997939845,3.73682241447,1.82877349013
1620032315989387035,3.85434882633,3.75939329419,1.83831129837
1620032316031254053,3.83842755608,3.81052637582,1.85728889476
1620032316053325891,3.83117519993,3.83528767277,1.86601014534
1620032316075294017,3.82489483297,3.8576598143,1.87496234114
1620032316116328954,3.81756397426,3.88093134482,1.88388040578
1620032316161307096,3.80074637613,3.92773980922,1.90081991077
1620032316205214977,3.78508282542,3.9762214579,1.91709700777
1620032316250571012,3.77575749105,3.99933063029,1.92473860045
1620032316252374887,3.76508715625,4.02228450153,1.93307706239
1620032316288348913,3.75563164736,4.04794376362,1.94144803256
1620032316333252906,3.73753044134,4.09405319882,1.95708573381
1620032316378273010,3.72800893964,4.1170984608,1.96622799618
1620032316381380081,3.71735384752,4.13943304952,1.97528023602
1620032316421423912,3.70949632963,4.16219861303,1.98491633837
1620032316433290004,3.69915179612,4.18458671458,1.99465495944
1620032316471298933,3.68945214645,4.20662550895,2.00429960479
1620032316514456033,3.66746157474,4.25214435199,2.02394983355
1620032316556433916,3.64524907695,4.29514071079,2.04271468113
1620032316600202083,3.63386209237,4.31665218648,2.05210871563
1620032316602123975,3.6204032583,4.33906685725,2.06148793808
1620032316646291017,3.60935236312,4.36098477332,2.0706700159
1620032316691548109,3.58454878459,4.40722034234,2.08836086175
1620032316734289884,3.55997222147,4.45000679103,2.10532522098
1620032316781438112,3.53364137747,4.49335009184,2.12201903004
1620032316828332901,3.50764096595,4.53556893058,2.13804369595
1620032316873290061,3.49430857549,4.55655146814,2.14577213495
1620032316880450963,3.48180792613,4.57794210998,2.15408594781
1620032316918361902,3.46766342606,4.59827367881,2.16193404891
1620032316960346937,3.43907359651,4.63843789524,2.1780774733
1620032317005280017,3.40859622569,4.68039551916,2.19475229167
1620032317046371936,3.39571426367,4.69920741495,2.20368644808
1620032317054358005,3.37982314399,4.72129616944,2.21361061643
1620032317096252918,3.36665255901,4.74075424719,2.22266851943
1620032317142384052,3.34930156835,4.76030935144,2.23203954681
1620032317142501115,3.33383196616,4.78078454221,2.24204194071
1620032317189378976,3.30191320981,4.81956506974,2.26016906608
1620032317231281042,3.27162418768,4.85826468647,2.27855008995
1620032317276314973,3.23702944923,4.89662467942,2.29575214853
1620032317320564031,3.22143566222,4.91394612215,2.30366878888
1620032317321293115,3.20218655057,4.93386862537,2.31231471583
1620032317368371009,3.18617747457,4.95298332306,2.32123467733
1620032317412365913,3.15284852998,4.98953471637,2.33763144183
1620032317456399917,3.11835255951,5.02411256244,2.35349740013
1620032317497338056,3.10136970634,5.04168703418,2.36155827966
1620032317499358892,3.08331978372,5.05741130479,2.36910644664
1620032317538340091,3.06433197757,5.07724394385,2.37737708199
1620032317552414894,3.04648258854,5.09423057056,2.3849936679
1620032317590289115,3.0283211087,5.11040956012,2.3934552333
1620032317632323980,2.99177375904,5.1441812223,2.40910250645
1620032317673187017,2.97284596235,5.16130696017,2.41755013196
1620032317673283100,2.95501157785,5.17783340118,2.42580126386
1620032317715301990,2.93709450132,5.1935688054,2.43361838422
1620032317759217023,2.89593760633,5.2270132601,2.44979862789
1620032317801429986,2.85720843258,5.25804238736,2.46527518081
1620032317844394922,2.83565106559,5.27467212995,2.47366777863
1620032317849375009,2.81737060981,5.29045101357,2.48086422599
1620032317889205932,2.79718722848,5.30489885792,2.4883960684
1620032317937311887,2.75646790576,5.33634993745,2.50345524979
1620032317980319023,2.71483756606,5.36600947913,2.51857080252
1620032318024179935,2.6966925583,5.37979726197,2.52633906674
1620032318036355972,2.67612082643,5.39557962167,2.53556562711
1620032318072258949,2.6549569934,5.40857799212,2.54307082926
1620032318113364934,2.61111468994,5.43774568245,2.56042696446
1620032318158299922,2.57321000538,5.46356983212,2.57577194011
1620032318202380895,2.54968715684,5.47741927499,2.58339016527
1620032318203329086,2.52888521399,5.49142311565,2.59181390906
1620032318246584892,2.50701741432,5.50186539142,2.59989302786
1620032318283427000,2.46444543139,5.52789967651,2.6161642053
1620032318333322048,2.41980702658,5.55391045662,2.63266048548
1620032318375318050,2.37647974502,5.57677323324,2.64790374318
1620032318417431116,2.35452623213,5.59003595561,2.65602297668
1620032318422247886,2.33071469244,5.60113331713,2.66384382094
1620032318462341070,2.31029763165,5.61356789645,2.67159619567
1620032318508234024,2.26308545707,5.63558138898,2.68681798066
1620032318552500963,2.21865172666,5.65675378654,2.70129240431
1620032318595356941,2.19680951407,5.66820517566,2.70891857828
1620032318595455884,2.17300310947,5.67842860898,2.71708319715
1620032318639182090,2.14926288051,5.6881436698,2.72592339966
